Ben_Date,School_Id_Masked,Route_Index,V_rice_big,V_rice_med,V_rice_sma,W_rice_big,W_rice_med,W_rice_sma,censored,Total_Inventory_KG,Total_Returns_KG,Total_Consumption_KG,Mixed_Demand
11/19/2016,KYZ-CU2CU0,20,,,1,,,13.2,0,7.2,13.2,0,0
1/13/2015,KYZ-CU2CU1,7,2,1,,19.17,,,0,65.4,19.17,46.23,46.23
6/26/2015,KYZ-CU2CU1,7,2,1,,4.62,,,0,65.4,4.62,60.78,60.78
8/12/2015,KYZ-CU2CU1,7,3,,,9.59,,,0,71.4,9.59,61.81,61.81
8/13/2015,KYZ-CU2CU1,7,3,,,8.31,,,0,71.4,8.31,63.09,63.09
10/29/2015,KYZ-CU2CU1,7,3,,,25.02,,,0,71.4,25.02,46.38,46.38
4/13/2016,KYZ-CU2CU1,7,3,,,15.48,,,0,71.4,15.48,55.92,55.92
8/19/2016,KYZ-CU2CU1,7,3,,,30,,,0,71.4,30,41.4,41.4
11/18/2016,KYZ-CU2CU1,7,1,,,20,,,0,23.8,20,3.8,3.8
12/9/2014,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
12/17/2014,KYZ-CU2CU2,35,,1,,,5.13,,0,17.8,5.13,12.67,12.67
12/18/2014,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
1/2/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
1/5/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
1/8/2015,KYZ-CU2CU2,35,,1,,,9.31,,0,17.8,9.31,8.49,8.49
1/9/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
1/29/2015,KYZ-CU2CU2,35,,1,,,14.56,,0,17.8,14.56,3.24,3.24
2/3/2015,KYZ-CU2CU2,35,,1,,,14.82,,0,17.8,14.82,2.98,2.98
2/6/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
2/16/2015,KYZ-CU2CU2,35,,1,,,11.3,,0,17.8,11.3,6.5,6.5
2/25/2015,KYZ-CU2CU2,35,,1,,,8.46,,0,17.8,8.46,9.34,9.34
2/26/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
2/27/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
3/2/2015,KYZ-CU2CU2,35,,1,,,11.4,,0,17.8,11.4,6.4,6.4
3/3/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
3/4/2015,KYZ-CU2CU2,35,,1,,,7.81,,0,17.8,7.81,9.99,9.99
3/7/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
3/9/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
3/10/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
3/12/2015,KYZ-CU2CU2,35,,1,,,13.94,,0,17.8,13.94,3.86,3.86
3/13/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
3/14/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
3/18/2015,KYZ-CU2CU2,35,,1,,,8.95,,0,17.8,8.95,8.85,8.85
3/20/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
3/23/2015,KYZ-CU2CU2,35,,1,,,7.88,,0,17.8,7.88,9.92,9.92
3/24/2015,KYZ-CU2CU2,35,,1,,,12.16,,0,17.8,12.16,5.64,5.64
3/25/2015,KYZ-CU2CU2,35,,1,,,8.39,,0,17.8,8.39,9.41,9.41
3/26/2015,KYZ-CU2CU2,35,,1,,,11.32,,0,17.8,11.32,6.48,6.48
3/27/2015,KYZ-CU2CU2,35,,1,,,11.85,,0,17.8,11.85,5.95,5.95
6/8/2015,KYZ-CU2CU2,35,,,1,,,12.94,0,7.2,12.94,0,0
6/10/2015,KYZ-CU2CU2,35,,,1,,,3.63,0,7.2,3.63,3.57,3.57
6/12/2015,KYZ-CU2CU2,35,,,1,,,,1,7.2,0,7.2,7.2
6/16/2015,KYZ-CU2CU2,35,,,1,,,4.78,0,7.2,4.78,2.42,2.42
6/20/2015,KYZ-CU2CU2,35,,,1,,,,1,7.2,0,7.2,7.2
7/17/2015,KYZ-CU2CU2,35,,1,,,5.52,,0,17.8,5.52,12.28,12.28
7/27/2015,KYZ-CU2CU2,35,,1,,,8.45,,0,17.8,8.45,9.35,9.35
7/31/2015,KYZ-CU2CU2,35,,1,,,8.32,,0,17.8,8.32,9.48,9.48
8/7/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
8/13/2015,KYZ-CU2CU2,35,,1,,,2.43,,0,17.8,2.43,15.37,15.37
8/14/2015,KYZ-CU2CU2,35,,1,,,5.1,,0,17.8,5.1,12.7,12.7
9/15/2015,KYZ-CU2CU2,35,,1,,,10.88,,0,17.8,10.88,6.92,6.92
9/18/2015,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
9/22/2015,KYZ-CU2CU2,35,,1,,,8.05,,0,17.8,8.05,9.75,9.75
10/8/2015,KYZ-CU2CU2,35,,1,,,4.75,,0,17.8,4.75,13.05,13.05
10/13/2015,KYZ-CU2CU2,35,,1,,,10.12,,0,17.8,10.12,7.68,7.68
10/19/2015,KYZ-CU2CU2,35,,1,,,6.23,,0,17.8,6.23,11.57,11.57
10/20/2015,KYZ-CU2CU2,35,,1,,,5.92,,0,17.8,5.92,11.88,11.88
10/23/2015,KYZ-CU2CU2,35,,1,,,5.72,,0,17.8,5.72,12.08,12.08
12/15/2015,KYZ-CU2CU2,35,,1,,,3.14,,0,17.8,3.14,14.66,14.66
1/5/2016,KYZ-CU2CU2,35,,1,,,5.27,,0,17.8,5.27,12.53,12.53
1/6/2016,KYZ-CU2CU2,35,,1,,,5.21,,0,17.8,5.21,12.59,12.59
1/12/2016,KYZ-CU2CU2,35,,1,,,5.98,,0,17.8,5.98,11.82,11.82
1/13/2016,KYZ-CU2CU2,35,,1,,,6.04,,0,17.8,6.04,11.76,11.76
2/5/2016,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
2/18/2016,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
3/31/2016,KYZ-CU2CU2,35,,1,,,6.2,,0,17.8,6.2,11.6,11.6
6/20/2016,KYZ-CU2CU2,35,,1,,,4.2,,0,17.8,4.2,13.6,13.6
7/12/2016,KYZ-CU2CU2,35,,1,,,3.8,,0,17.8,3.8,14,14
7/15/2016,KYZ-CU2CU2,35,,1,,,,,1,17.8,0,17.8,17.8
8/3/2016,KYZ-CU2CU2,35,,1,,,5.8,,0,17.8,5.8,12,12
8/4/2016,KYZ-CU2CU2,35,,1,,,4,,0,17.8,4,13.8,13.8
8/12/2016,KYZ-CU2CU2,35,,1,,,8.4,,0,17.8,8.4,9.4,9.4
9/6/2016,KYZ-CU2CU2,35,,1,,,7.8,,0,17.8,7.8,10,10
10/18/2016,KYZ-CU2CU2,35,,1,,,7.8,,0,17.8,7.8,10,10
12/3/2014,KYZ-CU2CU3,10,1,1,,18.6,,,0,41.6,18.6,23,23
6/29/2015,KYZ-CU2CU3,10,1,2,,,5.03,,0,59.4,5.03,54.37,54.37
7/13/2015,KYZ-CU2CU3,10,2,,,,,,1,47.6,0,47.6,47.6
7/22/2015,KYZ-CU2CU3,10,2,,,4.3,,,0,47.6,4.3,43.3,43.3
7/27/2015,KYZ-CU2CU3,10,2,,,11.56,,,0,47.6,11.56,36.04,36.04
8/7/2015,KYZ-CU2CU3,10,2,,,6.56,,,0,47.6,6.56,41.04,41.04
8/20/2015,KYZ-CU2CU3,10,2,,,,,,1,47.6,0,47.6,47.6
8/24/2015,KYZ-CU2CU3,10,2,,,11.14,,,0,47.6,11.14,36.46,36.46
8/31/2015,KYZ-CU2CU3,10,2,,,4.72,,,0,47.6,4.72,42.88,42.88
9/4/2015,KYZ-CU2CU3,10,1,,,21.15,,,0,23.8,21.15,2.65,2.65
9/7/2015,KYZ-CU2CU3,10,2,,,6.25,,,0,47.6,6.25,41.35,41.35
9/8/2015,KYZ-CU2CU3,10,2,,,4.35,,,0,47.6,4.35,43.25,43.25
9/14/2015,KYZ-CU2CU3,10,2,,,5.36,,,0,47.6,5.36,42.24,42.24
9/15/2015,KYZ-CU2CU3,10,2,,,4.19,,,0,47.6,4.19,43.41,43.41
9/18/2015,KYZ-CU2CU3,10,2,,,,,,1,47.6,0,47.6,47.6
9/24/2015,KYZ-CU2CU3,10,2,,,8.37,,,0,47.6,8.37,39.23,39.23
10/8/2015,KYZ-CU2CU3,10,2,,,4.82,,,0,47.6,4.82,42.78,42.78
10/16/2015,KYZ-CU2CU3,10,2,,,,,,1,47.6,0,47.6,47.6
10/17/2015,KYZ-CU2CU3,10,2,,,,,,1,47.6,0,47.6,47.6
10/19/2015,KYZ-CU2CU3,10,2,,,3.57,,,0,47.6,3.57,44.03,44.03
10/20/2015,KYZ-CU2CU3,10,2,,,7.1,,,0,47.6,7.1,40.5,40.5
10/23/2015,KYZ-CU2CU3,10,2,,,,,,1,47.6,0,47.6,47.6
10/27/2015,KYZ-CU2CU3,10,2,,,25.02,,,0,47.6,25.02,22.58,22.58
11/5/2015,KYZ-CU2CU3,10,1,1,,,5.04,,0,41.6,5.04,36.56,36.56
11/30/2015,KYZ-CU2CU3,10,1,,,27,,,0,23.8,27,0,0
12/14/2015,KYZ-CU2CU3,10,1,1,,3.35,,,0,41.6,3.35,38.25,38.25
12/17/2015,KYZ-CU2CU3,10,1,1,,9.38,,,0,41.6,9.38,32.22,32.22
12/18/2015,KYZ-CU2CU3,10,1,1,,,3.43,,0,41.6,3.43,38.17,38.17
12/26/2015,KYZ-CU2CU3,10,1,1,,,,,1,41.6,0,41.6,41.6
1/5/2016,KYZ-CU2CU3,10,1,1,,,,,1,41.6,0,41.6,41.6
1/8/2016,KYZ-CU2CU3,10,1,1,,,4.27,,0,41.6,4.27,37.33,37.33
1/13/2016,KYZ-CU2CU3,10,1,1,,,5.34,,0,41.6,5.34,36.26,36.26
1/28/2016,KYZ-CU2CU3,10,1,1,,,4.08,,0,41.6,4.08,37.52,37.52
1/29/2016,KYZ-CU2CU3,10,1,1,,,,,1,41.6,0,41.6,41.6
2/5/2016,KYZ-CU2CU3,10,1,1,,,,,1,41.6,0,41.6,41.6
2/11/2016,KYZ-CU2CU3,10,1,1,,,3.2,,0,41.6,3.2,38.4,38.4
2/15/2016,KYZ-CU2CU3,10,1,1,,,5.02,,0,41.6,5.02,36.58,36.58
2/18/2016,KYZ-CU2CU3,10,1,1,,,4.2,,0,41.6,4.2,37.4,37.4
2/23/2016,KYZ-CU2CU3,10,1,1,,,5.24,,0,41.6,5.24,36.36,36.36
3/3/2016,KYZ-CU2CU3,10,1,1,,,4.1,,0,41.6,4.1,37.5,37.5
3/11/2016,KYZ-CU2CU3,10,1,1,,,4.53,,0,41.6,4.53,37.07,37.07
4/1/2016,KYZ-CU2CU3,10,,1,,,8.08,,0,17.8,8.08,9.72,9.72
4/6/2016,KYZ-CU2CU3,10,1,1,,,3.85,,0,41.6,3.85,37.75,37.75
6/6/2016,KYZ-CU2CU3,10,,1,1,,8.3,,0,25,8.3,16.7,16.7
6/18/2016,KYZ-CU2CU3,10,1,,1,6.2,,,0,31,6.2,24.8,24.8
9/21/2016,KYZ-CU2CU3,10,,2,,,8.4,,0,35.6,8.4,27.2,27.2
10/2/2016,KYZ-CU2CU3,10,,2,,,8.2,,0,35.6,8.2,27.4,27.4
10/18/2016,KYZ-CU2CU3,10,,2,,,7.75,,0,35.6,7.75,27.85,27.85
9/24/2015,KYZ-CU2CU4,7,1,,,22.17,,,0,23.8,22.17,1.63,1.63
8/8/2016,KYZ-CU2CU4,7,1,,1,,,9.4,0,31,9.4,21.6,21.6
8/13/2016,KYZ-CU2CU4,7,1,,1,,,9.15,0,31,9.15,21.85,21.85
6/9/2015,KYZ-CU2CU5,11,,1,,,15.68,,0,17.8,15.68,2.12,2.12
6/6/2016,KYZ-CU2CU5,11,,1,1,,15.2,,0,25,15.2,9.8,9.8
8/8/2016,KYZ-CU2CU5,11,,1,,,23.6,,0,17.8,23.6,0,0
8/8/2016,KYZ-CU2CU5,11,,1,,,23.8,,0,17.8,23.8,0,0
10/8/2016,KYZ-CU2CU5,11,,2,,,14.5,,0,35.6,14.5,21.1,21.1
11/18/2016,KYZ-CU2CU5,11,,,2,,,13.2,0,14.4,13.2,1.2,1.2
12/6/2014,KYZ-CU2CU6,20,2,2,,78.18,,,0,83.2,78.18,5.02,5.02
12/8/2014,KYZ-CU2CU6,20,2,2,,,,,1,83.2,0,83.2,83.2
12/10/2014,KYZ-CU2CU6,20,2,2,,,,,1,83.2,0,83.2,83.2
12/26/2014,KYZ-CU2CU6,20,,3,,,,,1,53.4,0,53.4,53.4
1/5/2015,KYZ-CU2CU6,20,,3,,,6.34,,0,53.4,6.34,47.06,47.06
1/9/2015,KYZ-CU2CU6,20,,3,,,,,1,53.4,0,53.4,53.4
1/16/2015,KYZ-CU2CU6,20,,3,,,,,1,53.4,0,53.4,53.4
1/24/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
2/2/2015,KYZ-CU2CU6,20,1,2,,10.02,,,0,59.4,10.02,49.38,49.38
2/19/2015,KYZ-CU2CU6,20,1,2,,8.96,,,0,59.4,8.96,50.44,50.44
2/20/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
2/23/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
2/25/2015,KYZ-CU2CU6,20,1,2,,12.5,,,0,59.4,12.5,46.9,46.9
2/26/2015,KYZ-CU2CU6,20,1,2,,9.88,,,0,59.4,9.88,49.52,49.52
2/27/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
2/28/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
3/4/2015,KYZ-CU2CU6,20,1,2,,,6.05,,0,59.4,6.05,53.35,53.35
3/7/2015,KYZ-CU2CU6,20,1,2,,15.45,,,0,59.4,15.45,43.95,43.95
3/10/2015,KYZ-CU2CU6,20,1,2,,11.82,,,0,59.4,11.82,47.58,47.58
3/11/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
3/13/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
3/14/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
3/16/2015,KYZ-CU2CU6,20,1,2,,10.79,,,0,59.4,10.79,48.61,48.61
3/17/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
3/20/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
3/23/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
3/24/2015,KYZ-CU2CU6,20,1,2,,15.1,,,0,59.4,15.1,44.3,44.3
3/26/2015,KYZ-CU2CU6,20,1,2,,9.04,,,0,59.4,9.04,50.36,50.36
3/27/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
3/30/2015,KYZ-CU2CU6,20,1,2,,,,,1,59.4,0,59.4,59.4
6/9/2015,KYZ-CU2CU6,20,,1,1,,6.89,,0,25,6.89,18.11,18.11
6/12/2015,KYZ-CU2CU6,20,,2,,,4.1,,0,35.6,4.1,31.5,31.5
7/7/2015,KYZ-CU2CU6,20,2,,,6.1,,,0,47.6,6.1,41.5,41.5
7/10/2015,KYZ-CU2CU6,20,2,,,5.88,,,0,47.6,5.88,41.72,41.72
7/13/2015,KYZ-CU2CU6,20,2,,,7.72,,,0,47.6,7.72,39.88,39.88
7/25/2015,KYZ-CU2CU6,20,1,1,,8.65,,,0,41.6,8.65,32.95,32.95
8/28/2015,KYZ-CU2CU6,20,1,1,,11.68,,,0,41.6,11.68,29.92,29.92
9/4/2015,KYZ-CU2CU6,20,1,1,,,8.21,,0,41.6,8.21,33.39,33.39
10/17/2015,KYZ-CU2CU6,20,1,1,,,13.92,,0,41.6,13.92,27.68,27.68
12/30/2015,KYZ-CU2CU6,20,2,,,3.37,,,0,47.6,3.37,44.23,44.23
3/29/2016,KYZ-CU2CU6,20,1,2,,,15.51,,0,59.4,15.51,43.89,43.89
10/21/2016,KYZ-CU2CU6,20,1,,,7.5,,,0,23.8,7.5,16.3,16.3
3/7/2015,KYZ-CU2CU7,5,2,,,33.58,,,0,47.6,33.58,14.02,14.02
8/6/2015,KYZ-CU2CU7,5,2,,,15.17,,,0,47.6,15.17,32.43,32.43
8/10/2015,KYZ-CU2CU7,5,2,,,10.15,,,0,47.6,10.15,37.45,37.45
8/11/2015,KYZ-CU2CU7,5,2,,,13.41,,,0,47.6,13.41,34.19,34.19
8/12/2015,KYZ-CU2CU7,5,2,,,8.12,,,0,47.6,8.12,39.48,39.48
10/1/2015,KYZ-CU2CU7,5,2,,,10.81,,,0,47.6,10.81,36.79,36.79
4/21/2016,KYZ-CU2CU7,5,2,,,29.28,,,0,47.6,29.28,18.32,18.32
9/6/2016,KYZ-CU2CU7,5,2,,,29.8,,,0,47.6,29.8,17.8,17.8
12/16/2014,KYZ-CU2CU8,35,,1,,,,,1,17.8,0,17.8,17.8
1/5/2015,KYZ-CU2CU8,35,,1,,,7.52,,0,17.8,7.52,10.28,10.28
1/16/2015,KYZ-CU2CU8,35,,1,,,,,1,17.8,0,17.8,17.8
2/6/2015,KYZ-CU2CU8,35,,1,,,,,1,17.8,0,17.8,17.8
6/19/2015,KYZ-CU2CU8,35,,1,,,,,1,17.8,0,17.8,17.8
8/22/2015,KYZ-CU2CU8,35,,1,,,4.76,,0,17.8,4.76,13.04,13.04
3/9/2015,KYZ-CU2CU9,35,,,1,,,,1,7.2,0,7.2,7.2
7/8/2016,KYZ-CU2CU9,35,1,,,,,,1,23.8,0,23.8,23.8
12/23/2014,KYZ-CU3,13,1,,,30.71,,,0,23.8,30.71,0,0
1/2/2015,KYZ-CU3,13,1,,,,,,1,23.8,0,23.8,23.8
2/13/2015,KYZ-CU3,13,1,,,7.86,,,0,23.8,7.86,15.94,15.94
2/20/2015,KYZ-CU3,13,1,,,33.3,,,0,23.8,33.3,0,0
6/18/2015,KYZ-CU3,13,1,,1,23.15,,,0,31,23.15,7.85,7.85
8/19/2015,KYZ-CU3,13,1,1,,10.61,,,0,41.6,10.61,30.99,30.99
8/20/2015,KYZ-CU3,13,1,1,,,6,,0,41.6,6,35.6,35.6
9/4/2015,KYZ-CU3,13,1,1,,20.1,,,0,41.6,20.1,21.5,21.5
11/4/2015,KYZ-CU3,13,,,1,,,7.75,0,7.2,7.75,0,0
1/13/2016,KYZ-CU3,13,1,,,10.14,,,0,23.8,10.14,13.66,13.66
2/10/2016,KYZ-CU3,13,1,,,14.37,,,0,23.8,14.37,9.43,9.43
2/22/2016,KYZ-CU3,13,1,,,12.52,,,0,23.8,12.52,11.28,11.28
3/14/2016,KYZ-CU3,13,1,,,5.64,,,0,23.8,5.64,18.16,18.16
9/2/2016,KYZ-CU3,13,1,,,9.5,,,0,23.8,9.5,14.3,14.3
9/22/2016,KYZ-CU3,13,1,,,7.5,,,0,23.8,7.5,16.3,16.3
11/18/2016,KYZ-CU3,13,,,1,,,13.1,0,7.2,13.1,0,0
9/28/2015,KYZ-CU3CU0,8,2,1,,,23.46,,0,65.4,23.46,41.94,41.94
2/2/2016,KYZ-CU3CU0,8,2,,,46.3,,,0,47.6,46.3,1.3,1.3
7/18/2016,KYZ-CU3CU0,8,1,1,,18.6,,,0,41.6,18.6,23,23
7/19/2016,KYZ-CU3CU0,8,1,1,,33.8,,,0,41.6,33.8,7.8,7.8
7/20/2016,KYZ-CU3CU0,21,1,,,7.1,,,0,23.8,7.1,16.7,16.7
7/25/2016,KYZ-CU3CU0,8,2,,,5.05,,,0,47.6,5.05,42.55,42.55
11/18/2016,KYZ-CU3CU0,8,,1,,,,13.2,0,17.8,13.2,4.6,4.6
7/11/2015,KYZ-CU3CU1,11,,,1,,,10.45,0,7.2,10.45,0,0
8/5/2015,KYZ-CU3CU1,11,,1,,,6.42,,0,17.8,6.42,11.38,11.38
6/6/2016,KYZ-CU3CU1,11,,,1,,,9.3,0,7.2,9.3,0,0
11/18/2016,KYZ-CU3CU1,11,,,1,,,6,0,7.2,6,1.2,1.2
8/5/2015,KYZ-CU3CU2,10,1,,,7.43,,,0,23.8,7.43,16.37,16.37
3/19/2016,KYZ-CU3CU2,10,1,,,7.42,,,0,23.8,7.42,16.38,16.38
6/20/2016,KYZ-CU3CU2,10,1,,,6.2,,,0,23.8,6.2,17.6,17.6
6/27/2016,KYZ-CU3CU2,10,1,,,6.4,,,0,23.8,6.4,17.4,17.4
10/5/2016,KYZ-CU3CU2,10,1,,,7.25,,,0,23.8,7.25,16.55,16.55
4/22/2016,KYZ-CU3CU3,7,1,,,16.14,,,0,23.8,16.14,7.66,7.66
11/18/2016,KYZ-CU3CU3,7,,1,,,8.2,,0,17.8,8.2,9.6,9.6
12/6/2014,KYZ-CU3CU5,29,1,1,,,21.29,,0,41.6,21.29,20.31,20.31
7/3/2015,KYZ-CU3CU5,29,1,1,,,,,1,41.6,0,41.6,41.6
7/6/2015,KYZ-CU3CU5,29,1,1,,4.08,,,0,41.6,4.08,37.52,37.52
7/29/2015,KYZ-CU3CU5,29,,,1,,,12.68,0,7.2,12.68,0,0
7/31/2015,KYZ-CU3CU5,29,,1,,,15.78,,0,17.8,15.78,2.02,2.02
10/21/2015,KYZ-CU3CU5,29,1,1,,26.85,17.15,,0,41.6,44,0,0
10/20/2016,KYZ-CU3CU5,29,1,,,15.6,,,0,23.8,15.6,8.2,8.2
1/24/2015,KYZ-CU3CU6,5,1,1,,13.12,,,0,41.6,13.12,28.48,28.48
2/13/2015,KYZ-CU3CU6,5,1,1,,,,,1,41.6,0,41.6,41.6
2/16/2015,KYZ-CU3CU6,5,,1,,,,,1,17.8,0,17.8,17.8
2/27/2015,KYZ-CU3CU6,5,1,1,,,,,1,41.6,0,41.6,41.6
3/13/2015,KYZ-CU3CU6,5,1,1,,,,,1,41.6,0,41.6,41.6
6/19/2015,KYZ-CU3CU6,5,1,1,,,,,1,41.6,0,41.6,41.6
6/20/2015,KYZ-CU3CU6,5,1,1,,7.89,,,0,41.6,7.89,33.71,33.71
6/23/2015,KYZ-CU3CU6,5,1,,,4.27,,,0,23.8,4.27,19.53,19.53
6/26/2015,KYZ-CU3CU6,5,1,,,,,,1,23.8,0,23.8,23.8
7/3/2015,KYZ-CU3CU6,5,1,,,,,,1,23.8,0,23.8,23.8
7/27/2015,KYZ-CU3CU6,5,1,,,10.21,,,0,23.8,10.21,13.59,13.59
8/1/2015,KYZ-CU3CU6,5,1,,,4.15,,,0,23.8,4.15,19.65,19.65
8/10/2015,KYZ-CU3CU6,5,1,,,8.28,,,0,23.8,8.28,15.52,15.52
10/16/2015,KYZ-CU3CU6,5,1,,,,,,1,23.8,0,23.8,23.8
2/6/2016,KYZ-CU3CU6,5,1,,,2.54,,,0,23.8,2.54,21.26,21.26
2/9/2016,KYZ-CU3CU6,5,1,,,15.1,,,0,23.8,15.1,8.7,8.7
2/13/2016,KYZ-CU3CU6,5,,1,,,14.07,,0,17.8,14.07,3.73,3.73
4/19/2016,KYZ-CU3CU6,5,,1,,,5.2,,0,17.8,5.2,12.6,12.6
7/27/2015,KYZ-CU3CU7,5,1,,,23.52,,,0,23.8,23.52,0.28,0.28
8/4/2015,KYZ-CU3CU7,5,1,,,7.32,,,0,23.8,7.32,16.48,16.48
10/16/2015,KYZ-CU3CU7,5,1,,,,,,1,23.8,0,23.8,23.8
9/2/2016,KYZ-CU3CU7,5,,1,,,6.5,,0,17.8,6.5,11.3,11.3
7/6/2015,KYZ-CU3CU8,35,,2,,,4.1,,0,35.6,4.1,31.5,31.5
7/7/2015,KYZ-CU3CU8,35,,2,,,2.78,,0,35.6,2.78,32.82,32.82
8/11/2015,KYZ-CU3CU8,35,,2,,,9.15,,0,35.6,9.15,26.45,26.45
11/4/2015,KYZ-CU3CU8,35,,2,,,7.13,,0,35.6,7.13,28.47,28.47
4/21/2016,KYZ-CU3CU8,35,,2,,,22.4,,0,35.6,22.4,13.2,13.2
6/13/2016,KYZ-CU3CU8,35,1,,,8.25,,,0,23.8,8.25,15.55,15.55
12/24/2014,KYZ-CU3CU9,21,4,,,33.05,,,0,95.2,33.05,62.15,62.15
1/5/2015,KYZ-CU3CU9,21,1,,,,,,1,23.8,0,23.8,23.8
2/2/2015,KYZ-CU3CU9,21,1,1,,22.5,,,0,41.6,22.5,19.1,19.1
10/20/2015,KYZ-CU3CU9,21,1,,,27.32,,,0,23.8,27.32,0,0
11/3/2015,KYZ-CU3CU9,21,1,,,7.14,,,0,23.8,7.14,16.66,16.66
4/22/2016,KYZ-CU3CU9,21,,1,,,18.1,,0,17.8,18.1,0,0
6/23/2016,KYZ-CU3CU9,21,1,,1,,,6.2,0,31,6.2,24.8,24.8
7/12/2016,KYZ-CU3CU9,21,1,,1,10.3,,,0,31,10.3,20.7,20.7
7/18/2016,KYZ-CU3CU9,21,1,,,11.6,,,0,23.8,11.6,12.2,12.2
8/5/2016,KYZ-CU3CU9,21,,1,,,8.5,,0,17.8,8.5,9.3,9.3
8/8/2016,KYZ-CU3CU9,21,,1,,,8.6,,0,17.8,8.6,9.2,9.2
8/10/2016,KYZ-CU3CU9,21,,1,,,9.5,,0,17.8,9.5,8.3,8.3
8/11/2016,KYZ-CU3CU9,21,,1,,,9.7,,0,17.8,9.7,8.1,8.1
8/27/2016,KYZ-CU3CU9,21,,1,,,11.4,,0,17.8,11.4,6.4,6.4
9/2/2016,KYZ-CU3CU9,21,,1,,,,,1,17.8,0,17.8,17.8
10/6/2016,KYZ-CU3CU9,21,1,,,6.5,,,0,23.8,6.5,17.3,17.3
10/7/2016,KYZ-CU3CU9,21,1,,,7.9,,,0,23.8,7.9,15.9,15.9
10/19/2016,KYZ-CU3CU9,21,1,,,7.5,,,0,23.8,7.5,16.3,16.3
10/21/2016,KYZ-CU3CU9,21,,1,,,,,1,17.8,0,17.8,17.8
11/18/2016,KYZ-CU3CU9,21,,,1,,,13.2,0,7.2,13.2,0,0
11/25/2016,KYZ-CU3CU9,21,1,,,13.2,,,0,23.8,13.2,10.6,10.6
11/26/2016,KYZ-CU3CU9,21,1,,,12.8,,,0,23.8,12.8,11,11
12/3/2014,KYZ-CU4,29,1,,1,,,7.94,0,31,7.94,23.06,23.06
6/24/2015,KYZ-CU4,29,1,,,6.53,,,0,23.8,6.53,17.27,17.27
6/26/2015,KYZ-CU4,29,1,,,3.87,,,0,23.8,3.87,19.93,19.93
7/7/2015,KYZ-CU4,29,1,1,,,5.72,,0,41.6,5.72,35.88,35.88
7/29/2015,KYZ-CU4,29,,,1,,,12.43,0,7.2,12.43,0,0
2/3/2015,KYZ-CU4CU0,11,1,1,,,,,1,41.6,0,41.6,41.6
2/19/2015,KYZ-CU4CU0,11,1,1,,5.38,,,0,41.6,5.38,36.22,36.22
2/20/2015,KYZ-CU4CU0,11,1,1,,9.64,,,0,41.6,9.64,31.96,31.96
3/3/2015,KYZ-CU4CU0,11,1,1,,8.33,,,0,41.6,8.33,33.27,33.27
3/10/2015,KYZ-CU4CU0,11,1,1,,,,,1,41.6,0,41.6,41.6
3/17/2015,KYZ-CU4CU0,11,1,1,,13.79,,,0,41.6,13.79,27.81,27.81
3/24/2015,KYZ-CU4CU0,11,1,1,,13.49,,,0,41.6,13.49,28.11,28.11
6/19/2015,KYZ-CU4CU0,11,1,1,,,,,1,41.6,0,41.6,41.6
